file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
E:\OOD\projectsnew\libsu-master\io\src\main\java\com\topjohnwu\superuser\internal\ShellIO.java,com.topjohnwu.superuser.internal.ShellIO,"get/2[com.topjohnwu.superuser.io.SuFile,java.lang.String]",false,42,3,4,1,3,2,1,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,8,0,false
E:\OOD\projectsnew\libsu-master\io\src\main\java\com\topjohnwu\superuser\internal\ShellIO.java,com.topjohnwu.superuser.internal.ShellIO,getFilePointer/0,false,268,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
E:\OOD\projectsnew\libsu-master\io\src\main\java\com\topjohnwu\superuser\io\SuFileOutputStream.java,com.topjohnwu.superuser.io.SuFileOutputStream,open/1[java.lang.String],false,41,2,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,true
E:\OOD\projectsnew\libsu-master\io\src\main\java\com\topjohnwu\superuser\io\SuFileOutputStream.java,com.topjohnwu.superuser.io.SuFileOutputStream,"open/2[java.io.File,boolean]",false,69,4,6,3,3,4,2,14,3,0,2,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,29,9,0,true
E:\OOD\projectsnew\libsu-master\io\src\main\java\com\topjohnwu\superuser\io\SuFileOutputStream.java,com.topjohnwu.superuser.io.SuFileOutputStream,"open/2[java.lang.String,boolean]",false,49,2,1,0,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,true
E:\OOD\projectsnew\libsu-master\io\src\main\java\com\topjohnwu\superuser\io\SuFileOutputStream.java,com.topjohnwu.superuser.io.SuFileOutputStream,SuFileOutputStream/0,true,84,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
E:\OOD\projectsnew\libsu-master\io\src\main\java\com\topjohnwu\superuser\io\SuFileOutputStream.java,com.topjohnwu.superuser.io.SuFileOutputStream,open/1[java.io.File],false,57,2,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,true
E:\OOD\projectsnew\libsu-master\service\src\main\java\com\topjohnwu\superuser\internal\RootServerMain.java,com.topjohnwu.superuser.internal.RootServerMain$ResourcesWrapper,getBoolean/1[int],false,215,0,0,0,0,2,1,8,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,1,0,false
E:\OOD\projectsnew\libsu-master\service\src\main\java\com\topjohnwu\superuser\internal\RootServerMain.java,com.topjohnwu.superuser.internal.RootServerMain$ResourcesWrapper,ResourcesWrapper/1[com.topjohnwu.superuser.internal.Resources],true,204,2,1,1,0,1,7,9,0,3,1,7,0,0,0,0,0,0,4,0,3,0,0,0,0,0,13,1,0,false
E:\OOD\projectsnew\libsu-master\example\src\main\java\com\topjohnwu\libsuexample\MainActivity.java,com.topjohnwu.libsuexample.MainActivity$AppendCallbackList,onAddElement/1[java.lang.String],false,275,0,0,0,0,1,3,5,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,1,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\OpenFile.java,com.topjohnwu.superuser.internal.OpenFile,"pread/2[int,long]",false,116,5,6,2,4,11,14,31,1,6,2,14,2,1,1,2,0,0,0,6,9,0,3,0,0,0,35,32,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\OpenFile.java,com.topjohnwu.superuser.internal.OpenFile,"lseek/2[long,int]",false,89,1,2,1,1,1,2,4,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,32,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\OpenFile.java,com.topjohnwu.superuser.internal.OpenFile,size/0,false,94,1,2,1,1,1,2,8,1,2,0,2,1,1,0,0,0,0,0,3,2,0,0,0,0,0,8,32,0,false
E:\OOD\projectsnew\libsu-master\nio\src\main\java\com\topjohnwu\superuser\internal\OpenFile.java,com.topjohnwu.superuser.internal.OpenFile,getBuf/0,false,49,0,2,2,0,2,2,5,1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6,2,0,false
